id,probability_maraud,successful_mating,next_foraging_time,x_pos,y_pos,foraging_events,foraging_hrs,foraging_sqhrs,staying_events,staying_hrs,staying_sqhrs,repairing_events,repairing_hrs,repairing_sqhrs,marauding_events,marauding_hrs,marauding_sqhrs,traveling_events,traveling_hrs,traveling_sqhrs
0,0.15,8,359.97813757,765.989561647,302.891144159,565.0,71.1946162801,14.480505295,1211.0,204.866135841,43.6197303668,477.0,77.93083114,16.2876278723,29.0,2.9,0.29,196.0,3.19533795259,0.0707798108287
1,0.15,5,360.467388021,790.133494801,871.337087495,576.0,72.2689029415,14.9595868193,1161.0,200.248853345,43.4020654252,478.0,81.8446365383,17.501861428,22.0,2.2,0.22,188.0,3.56926347307,0.0881437620986
2,0.15,7,359.90937384,578.091135573,149.042900382,563.0,70.7602376445,14.868920532,1081.0,184.700082166,39.9941100082,589.0,98.6027416677,20.9338840866,31.0,3.1,0.31,194.0,2.8564301537,0.0573563113086
3,0.15,12,360.278582007,193.451255535,310.603835415,559.0,69.8781350078,15.2679464564,1101.0,180.86755012,38.1076995959,618.0,103.846896972,22.1543789944,25.0,2.5,0.25,183.0,3.20191338133,0.0679843735525
4,0.15,8,359.971763808,291.929941446,612.251321476,571.0,71.3732581511,13.6338388633,984.0,162.826211441,34.246800882,713.0,119.907710218,25.7410656918,31.0,3.1,0.31,181.0,2.82930875005,0.0554733025522
5,0.15,10,359.905137166,731.283365534,372.099274724,564.0,69.7673918932,14.3987287788,1171.0,202.960098444,44.5107974832,489.0,81.5644501916,17.3378840408,29.0,2.9,0.29,205.0,2.96515218733,0.0553840452157
6,0.15,12,360.638813219,853.238810115,770.086514347,560.0,71.8429061092,15.3915078122,1055.0,177.817118346,37.9638398256,615.0,103.79897865,22.2430155858,29.0,2.9,0.29,202.0,3.84854084346,0.0951219377344
7,0.15,8,360.095041456,269.51466474,504.610964208,563.0,70.3261320573,14.8143059069,1023.0,174.636676162,37.552738581,668.0,110.027827952,22.873660131,24.0,2.4,0.24,192.0,2.70711283232,0.0496661664906
8,0.0,11,360.377492369,408.880798474,770.483731983,558.0,72.6239666138,15.9866715899,1163.0,201.189161602,43.8825509555,501.0,86.2133369164,18.9024930862,0.0,0.0,0.0,0.0,0.0,0.0
9,0.15,7,359.947061737,472.063825796,603.611020635,553.0,76.2091553899,18.1370551427,1033.0,172.327645076,36.4928274633,628.0,105.614576394,22.5381709933,29.0,2.9,0.29,193.0,2.95019379486,0.0542130018931
10,0.15,12,360.305236218,608.784370234,895.82850596,579.0,71.457396705,14.8087565019,1129.0,187.450296885,39.2334276614,555.0,94.2452138553,19.7850567207,33.0,3.3,0.33,192.0,3.69122905576,0.0857133086905
11,0.15,4,360.159853577,451.910578968,115.747198054,558.0,71.1199140673,15.4224416066,917.0,157.323105371,34.1057269518,724.0,126.853069854,27.6374073918,24.0,2.4,0.24,146.0,2.39571968258,0.0494849750467
12,0.0,14,359.991651695,898.735712757,471.666839505,565.0,74.139663018,15.8917788163,1114.0,184.63179148,38.8615184379,624.0,101.228764382,20.8255946828,0.0,0.0,0.0,0.0,0.0,0.0
13,0.15,6,360.320787768,748.038969556,638.228336133,550.0,69.5031464771,14.506505318,1125.0,190.399487752,40.8304594413,561.0,94.4729223892,19.9732340277,23.0,2.3,0.23,212.0,3.34951438474,0.067115304034
14,0.15,8,360.579266995,642.940921632,2.17062617006,568.0,69.0763645685,14.4760695995,1345.0,223.234036057,46.8609634037,361.0,60.8264879882,12.8747352466,35.0,3.5,0.35,206.0,3.44130116227,0.0767888913729
15,0.15,11,360.05888983,332.607196091,637.84826028,560.0,68.2264631113,13.5570941977,1184.0,198.760409776,42.3855010525,534.0,86.157309794,18.2384945155,38.0,3.8,0.38,205.0,3.10097775032,0.0590515145648
16,0.15,15,360.431985288,601.206380792,639.834371065,575.0,70.694983121,14.7740202487,1110.0,182.399080748,38.3141472608,601.0,101.687247202,22.0004716264,24.0,2.4,0.24,193.0,3.00515223093,0.058247299948
17,0.15,4,360.35000784,206.712318012,800.912041392,568.0,71.8705232718,15.2425117675,1147.0,195.63852686,42.0871105955,522.0,86.6341123104,18.0872236014,26.0,2.6,0.26,200.0,3.41010991817,0.0785813039822
18,0.15,2,360.798314504,208.412537481,87.3507727275,567.0,74.3243473477,16.747142916,1070.0,182.849954985,39.2063584716,568.0,96.1714615087,20.7148666513,29.0,2.9,0.29,196.0,3.79994087095,0.0945052157966
19,0.15,3,359.906317446,115.865580924,243.661255783,556.0,70.8415240821,15.1084084536,1142.0,192.608837532,40.6775155363,507.0,90.6409400214,20.4730943947,20.0,2.0,0.2,197.0,3.91199247272,0.0949920432482
20,0.15,14,360.552545813,186.301200841,746.647822084,577.0,70.6854905804,13.7651770329,1055.0,177.365023611,37.7338222421,601.0,105.985987869,23.287419495,29.0,2.9,0.29,195.0,3.20297950078,0.0765397048224
21,0.15,3,360.024186458,69.8364934796,14.0850374202,565.0,75.3253821668,17.0455458756,1391.0,235.567288637,50.181897864,246.0,40.9073480942,8.88543579781,28.0,2.8,0.28,238.0,5.5254669086,0.153177427801
22,0.15,5,360.273457005,133.860578066,685.222987581,571.0,70.1002892157,14.4331340289,1109.0,183.069871667,38.8318682871,592.0,102.154730544,22.0139948266,18.0,1.8,0.18,167.0,2.9756360031,0.0707615055858
23,0.0,9,359.9199908,765.55797391,144.225879499,561.0,73.2692644391,15.3803416871,1328.0,227.646111243,49.3177084078,339.0,59.1654726654,12.9966949288,0.0,0.0,0.0,0.0,0.0,0.0
24,0.15,10,360.14030154,579.919080077,158.631242109,558.0,71.7531564274,14.5229007141,1078.0,179.562869342,38.2798348818,594.0,102.847216742,21.9994060504,30.0,3.0,0.3,189.0,2.96400001828,0.0624919208676
25,0.15,9,360.218638233,683.770784097,37.4097144863,562.0,72.6877484656,15.8774527503,1185.0,203.418753302,43.9381644851,475.0,77.4070417045,15.8334006195,30.0,3.0,0.3,225.0,3.52449628609,0.0779425049402
26,0.15,10,360.225998659,593.144271829,0.214392332802,557.0,66.1605974337,12.9589632531,1283.0,217.395561078,46.3849221881,408.0,70.074658528,14.8717296916,28.0,2.8,0.28,222.0,3.60763846576,0.0776327829756
27,0.15,9,360.295067183,826.734877336,588.415253337,565.0,72.6459457604,15.6414395828,1043.0,177.496331442,37.989839689,607.0,103.122830333,21.9975029021,33.0,3.3,0.33,203.0,3.45320903039,0.0757407795234
28,0.15,11,360.131229295,497.912535811,63.8144473641,569.0,69.3995602831,13.8817364178,987.0,166.010580335,35.5907175849,691.0,119.179312077,26.0799109979,27.0,2.7,0.27,175.0,2.92034331644,0.0611072476195
29,0.15,10,360.047464784,589.621195368,217.744307454,568.0,69.3759093379,14.2100889419,957.0,162.514796052,34.7022177166,727.0,123.493670046,26.3481300958,21.0,2.1,0.21,178.0,2.73342071583,0.0531973927184
30,0.15,12,360.293872385,59.2858854599,779.021121148,568.0,70.3024320706,14.7115767866,1222.0,208.473683893,45.1152801227,446.0,74.1764446281,15.9113989832,33.0,3.3,0.33,214.0,3.75535556952,0.0931795799821
31,0.15,7,360.051951523,239.453104831,790.215980213,568.0,71.1320521073,14.5266178316,1088.0,181.287166465,38.8939852595,591.0,102.67149639,23.1121625776,21.0,2.1,0.21,169.0,2.93212504638,0.0691110960422
32,0.15,8,360.328957517,777.150170984,427.608767048,568.0,70.9471941659,14.553179897,969.0,167.278814997,36.0906546495,675.0,116.21086982,25.2494474638,30.0,3.0,0.3,168.0,2.60379252377,0.0509873389298
