id,probability_maraud,successful_mating,next_foraging_time,x_pos,y_pos,foraging_events,foraging_hrs,foraging_sqhrs,staying_events,staying_hrs,staying_sqhrs,repairing_events,repairing_hrs,repairing_sqhrs,marauding_events,marauding_hrs,marauding_sqhrs,traveling_events,traveling_hrs,traveling_sqhrs
0,0.0,8,360.158893531,489.550490466,792.91524741,565.0,70.3668176025,14.6387935595,1415.0,234.739941678,49.2756896779,326.0,54.9929702752,11.6693196881,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,7,360.01186158,753.123804151,453.38482606,581.0,73.49392016,14.3796635261,1320.0,224.654885978,47.8960017171,368.0,61.8806605345,13.1245747308,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,11,360.578107348,433.014188368,293.366519569,571.0,71.3533315059,15.5601108173,1277.0,209.235040648,43.8976313189,467.0,79.4879078569,17.188387955,0.0,0.0,0.0,0.0,0.0,0.0
3,0.15,11,360.516152563,602.682825697,641.037673298,565.0,70.3680309554,14.380355045,1276.0,215.426530329,46.2032389444,409.0,67.0520440234,13.8820177145,37.0,3.7,0.37,258.0,3.65213502142,0.064981910084
4,0.0,8,359.972505256,90.2333534161,257.489401302,562.0,70.35104049,15.7527567435,1479.0,247.019833536,53.1100708167,255.0,42.7181796109,9.08923223371,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,12,360.901442942,268.496359665,340.22362466,562.0,70.4051440843,14.4601304958,1341.0,228.470830493,49.2265329684,369.0,61.2043076185,12.9899177163,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,17,360.273718277,495.562191914,534.306404053,576.0,67.0692189943,13.3565935407,1415.0,238.159703436,50.421114838,328.0,54.8021939681,11.3511605318,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,6,360.285000979,273.17215275,642.893635193,571.0,70.5102039266,14.3932919741,1325.0,222.45137852,47.3349823966,391.0,67.0453962504,14.4965006341,0.0,0.0,0.0,0.0,0.0,0.0
8,0.15,14,360.329239361,507.772248867,225.068683431,567.0,68.6668256507,13.6662158254,1305.0,221.90741617,48.0213945076,359.0,61.1870112505,13.1219943771,44.0,4.4,0.44,256.0,3.84812692342,0.0720203163367
9,0.0,14,360.367017413,84.3336242184,516.736826856,564.0,68.7655974932,14.1281275364,1480.0,254.667022132,54.9194592276,212.0,36.7227753437,7.99249823186,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,6,359.864564528,231.30711623,110.592626645,565.0,73.4429033866,16.1032943847,1435.0,237.510837068,50.1500421241,307.0,49.1434095421,10.0372502404,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,10,360.009696982,715.79207189,898.245282296,567.0,70.6948139491,15.1790387336,1488.0,252.705612418,54.5642365474,226.0,36.786180141,7.57470364834,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,8,360.408506695,515.828620776,273.731279884,567.0,72.7623005363,15.4585770526,1400.0,235.844018323,50.0565276733,292.0,51.4174247869,11.0373828249,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,10,360.080898626,629.802590037,415.766125386,556.0,75.5234141931,17.7591529394,1281.0,210.891467931,43.8918674167,429.0,73.5885742587,15.8259101791,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,9,360.554336917,231.633489647,168.531004027,570.0,74.3002949993,15.7668134123,1223.0,205.704355714,43.2396613828,476.0,80.0490550909,17.2271988435,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,8,360.077821863,82.6264511367,68.5094707601,568.0,71.3552020587,15.0889358403,1454.0,239.970631466,50.4583035291,280.0,48.7664764786,10.6074799733,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,6,360.684776379,226.80561469,799.300404629,562.0,69.8475062157,14.3829859587,1583.0,259.967563847,54.4965599561,170.0,30.3262365064,6.79085253334,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,13,360.207558347,667.89893584,696.599039328,566.0,71.9211490247,15.5264235476,1497.0,251.688342309,53.7027403029,209.0,36.4263583805,7.9252530494,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,9,360.77659328,583.971785547,714.696427944,557.0,73.3245843643,15.8156824748,1182.0,201.519025924,44.1264168333,512.0,85.3887319077,17.8582507883,0.0,0.0,0.0,0.0,0.0,0.0
