id,probability_maraud,successful_mating,next_foraging_time,x_pos,y_pos,foraging_events,foraging_hrs,foraging_sqhrs,staying_events,staying_hrs,staying_sqhrs,repairing_events,repairing_hrs,repairing_sqhrs,marauding_events,marauding_hrs,marauding_sqhrs,traveling_events,traveling_hrs,traveling_sqhrs
0,0.15,8,360.432916912,1493.76801341,1177.67177012,572.0,72.4467343519,15.7530873124,1139.0,189.998958799,40.3520557518,538.0,90.3716533801,19.1448904922,22.0,2.2,0.22,214.0,5.15571911739,0.154206288809
1,0.0,11,360.383310049,113.909863435,744.679155335,552.0,75.1783579652,16.6003465191,1454.0,244.201721896,51.3835565426,231.0,40.8929513717,9.16599721873,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,10,360.760924124,413.624665617,2220.7103628,572.0,67.957027134,12.9805491426,1261.0,222.333701333,49.292759668,410.0,69.8697857432,14.9190018952,0.0,0.0,0.0,0.0,0.0,0.0
3,0.15,6,360.316861708,436.33642667,184.223402031,559.0,71.9213376878,15.48845354,1171.0,200.925900668,43.8211217018,463.0,78.0736480897,16.6230782013,48.0,4.8,0.48,219.0,4.39702684156,0.1086214288
4,0.15,13,360.127839999,1261.7973112,553.770657176,573.0,70.5495172277,14.5116699079,1290.0,220.122429022,47.268089654,352.0,61.758958169,13.6719449678,29.0,2.9,0.29,217.0,4.72128242193,0.129956903535
5,0.15,4,360.450204882,118.616001802,1751.66970484,577.0,73.4543639773,15.6573380837,1223.0,203.158546301,43.0474398586,435.0,73.8925186237,15.7648495989,39.0,3.9,0.39,230.0,5.75698110226,0.17123612376
6,0.0,4,360.263339702,312.939810146,427.66810175,567.0,72.8954566887,15.7286678322,1354.0,227.355746173,47.8958118753,349.0,59.9689602304,12.9095445436,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,7,360.085928857,1565.44404132,290.4135839,571.0,68.4045021848,13.7346622932,1407.0,242.748529645,52.323413793,294.0,48.9217788337,10.5666835266,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,12,360.00633701,967.174871693,820.107965049,556.0,72.2784988454,15.1239381271,1300.0,221.60417231,47.7232135804,389.0,66.1955039917,13.8882861299,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,3,360.69499172,65.7441946107,568.816026956,574.0,70.2905819724,13.8343733288,1455.0,240.083946467,50.1682650695,301.0,49.6547971743,10.4326442568,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,5,360.119769591,1395.22423193,2171.04759179,574.0,70.2286641465,13.5221729303,1503.0,252.650140603,54.2455764257,220.0,37.1656200107,8.11724751922,0.0,0.0,0.0,0.0,0.0,0.0
11,0.15,5,360.127987966,2135.71506375,814.205553554,548.0,71.7615046285,15.0798959409,1449.0,246.85160575,53.9081172944,177.0,28.9301015379,5.84886600421,50.0,5.0,0.5,267.0,7.49659471867,0.231414737557
12,0.0,12,360.367213493,1356.40241207,109.208626121,570.0,72.7216347681,15.127077994,1408.0,238.533025437,50.9723153917,287.0,48.8731007152,10.3723959387,0.0,0.0,0.0,0.0,0.0,0.0
13,0.15,5,359.977227802,762.071461237,1561.84772864,564.0,73.7975677831,16.1103932012,991.0,173.015570919,37.4807674195,638.0,106.253607811,22.5627142015,33.0,3.3,0.33,190.0,3.80948469441,0.0988994532012
14,0.0,11,360.437145934,444.239199744,1048.49256238,581.0,73.0688457268,14.9708650026,1195.0,204.428836045,44.0419155346,467.0,82.6350239992,18.4778293748,0.0,0.0,0.0,0.0,0.0,0.0
15,0.15,15,360.711072677,766.81973584,376.10296585,565.0,76.3575449416,15.8275761215,1264.0,209.206155018,43.9539733533,393.0,65.6305591661,13.8228702449,39.0,3.9,0.39,240.0,4.98124916898,0.132840341218
16,0.15,7,360.157186942,327.583529122,1248.78015117,573.0,72.0725436066,14.847504681,1280.0,217.779918553,46.7638583545,365.0,61.5080189043,13.1423138793,40.0,4.0,0.4,232.0,4.68755846156,0.127857983383
17,0.0,15,360.362882908,974.095780965,605.071232483,562.0,68.8015898655,14.2434313512,1233.0,213.569764483,46.5326802007,461.0,77.8228200397,16.6232727417,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,4,359.868092843,53.3835894187,35.0556068169,571.0,71.3468006064,14.8815661662,1478.0,251.816987454,54.4106533481,218.0,36.9858997949,7.975243668,0.0,0.0,0.0,0.0,0.0,0.0
19,0.15,11,360.076041021,922.508351777,1906.32231335,565.0,72.9914336424,15.2164750191,1212.0,206.347541184,44.558868949,428.0,73.807824933,16.1493317566,35.0,3.5,0.35,184.0,3.66839413667,0.0903442657937
20,0.0,9,360.094163138,1459.0160837,2112.24458256,571.0,71.0272974185,14.4942718797,1531.0,255.791292036,54.9516181347,190.0,33.2750011016,7.10814748837,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,8,359.995069579,574.900606592,1571.48898499,575.0,70.2487549535,14.9670725926,1278.0,220.108907855,47.7485391683,411.0,69.6670047792,14.8629256401,0.0,0.0,0.0,0.0,0.0,0.0
