id,probability_maraud,successful_mating,next_foraging_time,x_pos,y_pos,foraging_events,foraging_hrs,foraging_sqhrs,staying_events,staying_hrs,staying_sqhrs,repairing_events,repairing_hrs,repairing_sqhrs,marauding_events,marauding_hrs,marauding_sqhrs,traveling_events,traveling_hrs,traveling_sqhrs
0,0.15,11,359.963535692,765.226894084,447.15455199,566.0,74.9180584622,16.5920849767,1035.0,177.35964347,38.3252066545,620.0,103.355331687,21.9405544203,16.0,1.6,0.16,167.0,2.78093142452,0.0588250895303
1,0.15,7,360.284469142,13.0957941397,604.148195556,570.0,68.5673372318,13.9452169181,1056.0,174.895940045,36.6544373946,661.0,110.692892642,23.5480434858,24.0,2.4,0.24,193.0,3.63491298364,0.0849826577016
2,0.15,9,359.993137367,679.621663434,322.627886791,554.0,68.7711026048,13.8894051464,998.0,169.993075141,36.9583381881,680.0,116.063127794,25.1203645754,22.0,2.2,0.22,180.0,3.03442433748,0.0624929833306
3,0.15,7,360.168373604,389.265742304,626.298292779,573.0,72.9954654574,15.9887131755,877.0,148.779488756,32.033743657,768.0,134.161408244,29.4541416214,19.0,1.9,0.19,154.0,2.25861516489,0.0405354881812
4,0.15,4,360.212520539,304.493001909,823.484748985,557.0,72.2060264084,15.8435544437,1049.0,177.14988114,37.9112121269,647.0,106.50574389,22.1927731077,14.0,1.4,0.14,176.0,2.86432496484,0.0600889917861
5,0.15,5,360.223422247,283.538969646,699.762389536,559.0,73.472310769,16.3280611471,911.0,160.598296111,35.767485959,733.0,121.723344506,25.45762342,17.0,1.7,0.17,173.0,2.63711470682,0.0532671031631
6,0.15,7,360.385025415,134.816505809,411.428161722,571.0,72.0795587393,15.0514206136,1021.0,167.371653085,35.2435319291,667.0,115.795277204,25.4106065403,22.0,2.2,0.22,155.0,2.64121953545,0.053722770436
7,0.15,12,360.176842142,417.675178463,517.869329617,573.0,68.2928563501,13.6174005562,1049.0,176.232708501,37.7306985657,644.0,109.967213862,23.6686856292,29.0,2.9,0.29,202.0,2.81712858956,0.0467888255874
8,0.15,22,360.212203654,471.270622166,579.22058718,571.0,72.5944005791,15.3608938418,872.0,149.352028904,32.2892023116,782.0,134.687079489,29.1079781475,16.0,1.6,0.16,137.0,1.87928691445,0.0320088725249
9,0.15,9,360.334389159,563.421183165,776.954727106,566.0,69.0142445952,13.7182543152,936.0,157.984231509,33.8505301076,761.0,128.618461038,26.9769894813,21.0,2.1,0.21,167.0,2.45428618936,0.0461833952265
10,0.15,6,360.050137745,368.142771936,585.605163461,579.0,66.9848183087,12.3965700059,752.0,128.192420952,27.3684560288,922.0,160.903950198,35.2489145841,20.0,2.0,0.2,130.0,1.98391567015,0.0352694184146
11,0.15,7,360.279300689,190.152909207,633.752515157,563.0,71.9932046723,16.8677364855,930.0,154.947183794,32.7336737904,761.0,128.606363436,27.7581668621,17.0,1.7,0.17,187.0,2.82801754578,0.0536197428118
12,0.15,11,360.184549517,557.724102667,550.533672941,566.0,71.9986962478,15.2613047702,1005.0,173.336585672,37.7779647852,645.0,109.941281382,23.4498356445,20.0,2.0,0.2,187.0,2.78659541686,0.0496319425621
