id,probability_maraud,successful_mating,next_foraging_time,x_pos,y_pos,foraging_events,foraging_hrs,foraging_sqhrs,staying_events,staying_hrs,staying_sqhrs,repairing_events,repairing_hrs,repairing_sqhrs,marauding_events,marauding_hrs,marauding_sqhrs,traveling_events,traveling_hrs,traveling_sqhrs
0,0.15,12,360.300193641,207.913529296,850.191613452,568.0,71.2659226534,14.4781504933,1227.0,209.593678138,45.3247518078,433.0,72.0072448058,15.2799156242,29.0,2.9,0.29,238.0,4.27004157247,0.0973647899774
1,0.0,13,360.564406019,421.853700537,302.860112416,562.0,70.7292158322,15.6617793531,1254.0,207.559592172,44.0410805666,479.0,81.8756497457,17.7290592922,0.0,0.0,0.0,0.0,0.0,0.0
2,0.15,9,360.399558586,172.468931915,879.009353689,564.0,70.7353926955,15.5016555512,1271.0,216.300637062,47.8333128493,396.0,65.6284793156,13.7754309969,30.0,3.0,0.3,237.0,4.39437828235,0.105235486813
3,0.15,11,360.381458446,690.894304162,567.225075852,570.0,69.9666447747,14.2536455143,1234.0,206.40903129,43.4807594997,467.0,77.6209826547,16.058164562,31.0,3.1,0.31,191.0,3.0194924805,0.0591974905002
4,0.0,6,360.321126301,17.8665799093,734.751265311,559.0,71.715201305,14.7732686153,1315.0,226.911820714,49.5845557046,370.0,61.5150027245,13.0618519725,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,15,360.255571027,203.359349953,601.822173026,565.0,69.8869851909,14.7910984834,1433.0,240.610226768,50.684329821,316.0,49.6685558626,10.1679642967,0.0,0.0,0.0,0.0,0.0,0.0
6,0.15,10,360.467896986,445.581571881,130.78133246,571.0,70.8609297067,14.6739991041,1190.0,200.65959137,42.8561714116,486.0,82.0307676248,16.8719005355,35.0,3.5,0.35,204.0,3.04929222045,0.0593385090876
7,0.0,13,360.608786371,214.374538489,580.990859931,579.0,70.5763022679,14.0981069891,1176.0,198.864807093,42.4282880113,518.0,90.6301423808,19.6743952895,0.0,0.0,0.0,0.0,0.0,0.0
8,0.15,12,360.101132417,262.70143631,395.18980998,572.0,71.9951875749,15.5102021064,1036.0,176.33566666,38.0856526103,620.0,106.504596116,22.9579799013,26.0,2.6,0.26,187.0,2.69677636335,0.0493085864613
9,0.15,10,360.222202972,734.509472366,783.333035316,569.0,68.6143609343,13.9831051157,1209.0,210.469760613,46.4242619178,442.0,73.7556231766,15.9108619791,37.0,3.7,0.37,196.0,3.59352292959,0.0839077147017
10,0.15,9,360.28399719,269.445123393,33.8651397606,568.0,70.20119894,14.4160429267,1131.0,193.672815818,41.5630654851,543.0,90.6172548796,18.8217632668,25.0,2.5,0.25,196.0,3.14723537712,0.0679273818896
11,0.15,16,360.332597647,160.600876791,838.140109647,571.0,71.8200937276,14.8655742674,1240.0,210.899732409,44.9462435892,400.0,69.4804970505,15.030537502,37.0,3.7,0.37,235.0,4.28397528189,0.101417194547
12,0.0,14,360.040819778,735.481163435,573.422769669,557.0,70.7063899158,14.654725795,1193.0,202.802869937,44.3394265386,513.0,86.658936232,18.8634623353,0.0,0.0,0.0,0.0,0.0,0.0
13,0.15,9,360.232647608,298.848525077,246.797358818,558.0,70.6802549046,14.2750643908,1069.0,180.609319151,38.5400827819,599.0,103.671721878,22.4782863004,25.0,2.5,0.25,174.0,2.67128010798,0.0535174042145
14,0.15,9,360.001358244,203.981340642,274.435471669,580.0,70.4140186173,14.1053691696,1119.0,189.986391228,40.1640427233,536.0,94.4015630042,20.4993151045,26.0,2.6,0.26,177.0,2.77637564023,0.0564958916943
15,0.15,6,360.679528224,38.528836036,851.302373759,560.0,69.3799467378,14.3299438746,1273.0,217.440330623,47.5517115605,377.0,65.2620866054,14.2042460212,35.0,3.5,0.35,226.0,4.60847880712,0.119258580466
16,0.15,10,360.200962675,509.132996215,659.114810522,572.0,71.7388764458,15.0292160063,1012.0,175.765788343,38.4685053128,627.0,107.811511277,23.105336936,21.0,2.1,0.21,179.0,2.83854607243,0.0526375604936
17,0.15,3,360.131138466,626.8271816,811.046327376,565.0,73.1982042208,15.3784491669,1168.0,190.757293454,39.8856462985,522.0,90.1582723663,19.4190497237,29.0,2.9,0.29,190.0,3.25575515735,0.0729933344556
18,0.15,2,360.118048983,723.420798558,273.630206757,564.0,72.7794326847,15.781601507,1047.0,173.333575128,36.5724803156,638.0,107.759085114,23.1379056727,33.0,3.3,0.33,170.0,2.86562857506,0.0607096525007
19,0.0,7,360.593951413,718.383315059,790.408757342,561.0,75.4597684196,16.614615352,1380.0,226.955920285,47.8398734707,350.0,57.6489433637,12.0447449783,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,11,360.403947219,394.964978927,195.018209437,551.0,68.1415138412,13.8340575041,1286.0,222.012094832,48.5191087254,402.0,69.8600020996,15.1404215655,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,12,360.48507324,271.856676349,623.128249086,569.0,70.1049335771,13.7840937803,1315.0,221.367164093,47.2029275495,411.0,68.616229439,14.4731515064,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,8,359.974110664,396.908629314,163.951237856,578.0,71.8949378827,14.9245291319,1185.0,201.872049663,43.2261247,525.0,86.2893422178,18.3309945986,0.0,0.0,0.0,0.0,0.0,0.0
23,0.15,12,360.187696533,595.58118967,212.014759894,572.0,66.3445936187,13.2087273811,1301.0,218.212711353,46.7718829656,402.0,68.5485201134,14.4270131809,35.0,3.5,0.35,215.0,3.56733028704,0.0727424196048
24,0.0,8,360.444078608,890.631054011,401.515072123,555.0,67.3963416975,13.3548511397,1272.0,222.514146244,48.9967964306,398.0,70.1929438858,16.0220131184,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,7,359.966204128,364.684909965,405.988472615,570.0,73.9020477022,16.5879822787,1127.0,195.561764859,42.7866382805,537.0,90.7027106288,19.6831239157,0.0,0.0,0.0,0.0,0.0,0.0
26,0.15,11,360.011230635,238.831414239,612.062747994,568.0,68.3643973912,13.1824055424,1071.0,187.143694879,40.7415975099,594.0,98.7954060913,20.8804333583,27.0,2.7,0.27,178.0,3.08992077053,0.0642752137204
27,0.15,7,359.971479839,557.858872261,108.711228048,556.0,71.1246325356,15.034892807,1170.0,199.23152125,42.8069179474,492.0,82.1891250753,17.5257942959,38.0,3.8,0.38,221.0,3.8212228762,0.0820710883037
28,0.0,10,360.625932049,32.5690520979,850.510838645,569.0,72.2207375204,15.8228240768,1361.0,229.652803598,48.94325602,333.0,58.1990157316,13.0441491209,0.0,0.0,0.0,0.0,0.0,0.0
29,0.15,9,360.511399218,160.173374328,575.170037948,570.0,73.6354282243,15.6877888069,1196.0,205.157964115,44.7301521211,431.0,73.9337075307,15.6307170947,34.0,3.4,0.34,248.0,3.92406348371,0.077367376107
30,0.15,14,360.071538724,182.446230329,117.519508916,569.0,69.0040967316,13.7002505039,1200.0,202.342694366,43.2584754505,470.0,82.2986046812,18.117774798,33.0,3.3,0.33,199.0,3.07777451896,0.0652351524926
