id,probability_maraud,successful_mating,next_foraging_time,x_pos,y_pos,foraging_events,foraging_hrs,foraging_sqhrs,staying_events,staying_hrs,staying_sqhrs,repairing_events,repairing_hrs,repairing_sqhrs,marauding_events,marauding_hrs,marauding_sqhrs,traveling_events,traveling_hrs,traveling_sqhrs
0,0.0,12,360.310843406,959.252769984,2027.32878377,559.0,72.3168269871,14.9687770337,1551.0,263.362728041,56.5493804718,155.0,24.3373970885,5.01163874125,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,4,360.289376195,1523.21734853,300.210350482,577.0,68.6118700319,13.5736197595,1477.0,249.024001333,53.0333693188,253.0,42.4304829628,9.02207031018,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,1,360.493966195,127.414772769,2206.63942397,571.0,68.5157427968,12.7757712387,1729.0,291.515021128,62.4870791263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,8,360.271664728,1459.60780955,367.505614967,576.0,69.9846436183,14.3748123056,1417.0,234.905395712,49.4475665942,336.0,55.1101643066,11.6495114451,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,12,360.634090356,1513.52256277,330.026861695,570.0,72.662329554,15.4436986296,1441.0,244.913408613,52.5462787878,241.0,42.495714102,9.12534813933,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,12,360.734003819,1524.29948654,1318.50994274,565.0,74.0518032938,16.3308212138,1479.0,249.665305189,53.4506135513,230.0,36.3287267008,7.59246485468,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,14,360.325761678,1736.02422353,1105.86819704,566.0,70.5358812553,15.4081369914,1457.0,246.817054796,53.0745054033,240.0,42.7336245177,9.35205346836,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,16,360.798850645,599.727079021,2133.40331626,569.0,71.9212107138,14.6074622108,1506.0,257.57990233,54.9150354246,185.0,30.8325326077,6.53213548364,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,10,359.971131158,1870.68474784,967.841697347,551.0,70.0887900608,14.8778369939,1401.0,241.124289348,52.2806187984,285.0,48.872364898,10.6208282778,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,11,360.050241925,1789.85221456,1309.5562964,570.0,72.4784241632,15.6283098395,1417.0,244.89443064,53.2348628211,253.0,42.6910266835,9.26418328514,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,14,360.260051662,566.828859339,2236.23694229,575.0,74.0156670061,16.0040714789,1609.0,273.815241302,58.4475404646,71.0,12.1899781698,2.60606842489,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,12,360.163863622,2000.57924356,649.630613074,570.0,71.232764854,14.9055227206,1573.0,264.510243207,55.9418166261,147.0,24.3724980112,5.07570741627,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,9,359.81417599,2136.41150717,1634.96765615,570.0,73.6157074439,15.6540192409,1563.0,262.144669773,55.8266422496,134.0,24.301069583,5.36893068319,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,11,360.766879684,1499.51286422,419.339769788,558.0,69.0887910709,14.0374960555,1643.0,272.795454927,57.4103462258,107.0,18.1616945426,3.80052355009,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,7,360.658586776,474.164124771,2079.19808268,574.0,68.1293161796,14.0044470154,1630.0,279.810811023,60.2237744498,65.0,12.263802894,2.82054585592,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,10,360.375578617,1212.76854086,1633.22243619,553.0,69.0347900073,14.0938221388,1515.0,248.390818838,51.8499639051,261.0,42.604711386,9.06572218078,0.0,0.0,0.0,0.0,0.0,0.0
16,0.15,6,360.932080811,1864.19797316,1712.68573297,573.0,68.3260314428,14.3867053576,1370.0,228.633302071,49.489788535,322.0,54.8936955278,11.4046975442,39.0,3.9,0.39,250.0,4.60898527687,0.116847569026
17,0.0,13,359.881112537,2007.29958571,1440.86867196,561.0,68.8235455564,13.887748581,1408.0,236.456054646,50.4775452591,329.0,54.7680921192,11.6749074243,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,8,360.449331411,45.9718863739,247.166006987,550.0,70.7000966179,15.1407153448,1714.0,289.372740083,61.9911290965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,8,360.310141172,2012.0233353,1121.0243951,549.0,67.7886860876,13.4948508897,1461.0,255.501367425,55.9340428035,222.0,36.7859316058,7.88140847663,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,10,360.210897164,1454.49490619,870.914588337,557.0,72.1646540621,15.5497245591,1379.0,231.535747075,49.7066753876,330.0,56.4310599434,12.1369322739,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,11,360.018644795,1034.15451259,200.449917715,570.0,69.291362144,14.0947654983,1371.0,230.027588281,48.4555648249,367.0,60.9973638211,12.5075931887,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,4,360.531534121,170.609226656,1440.3584264,567.0,69.0304139539,13.8447493736,1618.0,272.852943702,58.5159728417,108.0,18.1317743158,3.79075047495,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,11,359.830023536,1115.28432895,1186.77610851,569.0,71.4298223662,14.8059009114,1484.0,251.869687038,54.2086739623,218.0,36.7431834608,7.90673321388,0.0,0.0,0.0,0.0,0.0,0.0
24,0.15,8,360.171056375,995.844722625,290.554036648,566.0,69.400263414,14.8773199925,1367.0,228.070118207,48.8573592485,342.0,54.7749165072,11.3689240372,35.0,3.5,0.35,223.0,4.33260444755,0.108934375502
