id,probability_maraud,successful_mating,next_foraging_time,x_pos,y_pos,foraging_events,foraging_hrs,foraging_sqhrs,staying_events,staying_hrs,staying_sqhrs,repairing_events,repairing_hrs,repairing_sqhrs,marauding_events,marauding_hrs,marauding_sqhrs,traveling_events,traveling_hrs,traveling_sqhrs
0,0.0,8,359.889015405,783.846897336,509.685652501,564.0,69.8448802171,14.7327338432,1470.0,253.384970956,55.5716987832,215.0,36.7898416076,8.13500132131,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,5,360.089988774,2172.57768715,908.3641502,575.0,68.312486714,12.994514565,1497.0,254.909130145,55.0721578713,219.0,36.8226334243,7.96319799473,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,13,360.02760928,1040.76183422,1946.65926707,571.0,70.8401660447,15.1722465708,1506.0,248.586908889,52.2715083235,245.0,40.6629889723,8.45994095364,0.0,0.0,0.0,0.0,0.0,0.0
3,0.15,8,360.208805885,416.751390521,919.615621579,571.0,70.8221156192,14.6692099842,1391.0,237.184348882,50.6664759528,257.0,40.7988297269,8.26568473242,49.0,4.9,0.49,280.0,6.47146056761,0.181010806968
4,0.0,4,359.89463387,410.95349602,153.829279262,578.0,74.5342671511,15.9348027566,1477.0,248.841832556,53.074016354,222.0,36.6331542765,7.72829084788,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,7,360.001504229,1872.73033647,151.881215736,567.0,69.0217850275,14.3779941121,1488.0,250.256902044,52.7454101475,256.0,40.9001922838,8.20324082443,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,14,360.375385546,1046.8667661,1737.75554801,568.0,68.3217967954,13.1216017514,1559.0,262.675758522,56.1215979929,171.0,29.0068450051,6.28186776663,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,8,360.344964643,896.994943308,1746.07563031,574.0,72.4386143063,15.6716455644,1353.0,230.560912655,49.35793458,338.0,57.1464475952,12.0681735369,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,9,360.344053755,124.182861262,1413.11943376,564.0,73.6353818022,16.6459510252,1493.0,249.994938304,52.8411325231,198.0,36.4620616392,8.13924440709,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,11,360.055860538,1144.73168698,1339.00093706,568.0,73.9265906967,15.8981015912,1313.0,217.246289473,46.1726033832,416.0,68.8496295024,14.7169864661,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,7,360.523776244,855.701154111,2131.31691662,567.0,69.3116899364,14.2663680937,1501.0,253.973763792,54.0941364096,221.0,36.8039095649,7.64764527332,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,12,360.274585292,732.851147862,1050.5960943,577.0,70.1853509191,14.5348322034,1544.0,261.375979417,55.647402537,169.0,28.6130543593,6.13995882659,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,9,360.010598367,1317.62249498,960.402678243,578.0,72.168620764,15.0287297737,1205.0,201.438839664,42.935471758,522.0,86.4255805729,18.034539674,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,8,360.106159364,17.2526793773,1178.157736,567.0,67.249486647,13.192713165,1471.0,251.858580855,55.2522025648,236.0,40.9147255014,8.96487665089,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,7,359.997307436,415.00154405,1175.68156964,575.0,71.6066209252,14.9863321788,1419.0,239.373017701,50.6123935519,292.0,49.3182201292,10.3441507382,0.0,0.0,0.0,0.0,0.0,0.0
15,0.15,3,360.247825124,1467.53366209,1527.86494375,557.0,74.741151256,16.2235984468,1067.0,183.013025198,40.2791753691,544.0,94.111081063,20.544884313,38.0,3.8,0.38,202.0,4.43105526388,0.117322403943
16,0.15,10,360.164575102,2014.01070832,1071.44075134,571.0,69.7035052471,14.3288242876,1535.0,254.109148974,54.112526587,168.0,26.9013822974,5.61833190589,40.0,4.0,0.4,248.0,5.31642662547,0.15025505925
17,0.0,7,360.181072696,184.126231539,1284.3410414,573.0,71.9790415563,15.5692150774,1442.0,247.444738694,53.050789993,243.0,40.6584456029,8.86219983075,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,9,359.923597394,1922.05865197,95.4736867812,559.0,70.3696022735,14.8262540061,1600.0,265.169695768,56.1110286043,150.0,24.4759356258,4.87949811146,0.0,0.0,0.0,0.0,0.0,0.0
19,0.15,13,360.346825073,1714.18883948,940.412700108,570.0,70.7790183836,15.071478014,1321.0,225.243198284,48.4385665357,321.0,52.9297725929,11.4351825658,52.0,5.2,0.52,259.0,5.91465326558,0.168095958672
20,0.0,7,360.516950312,959.028660102,1987.68181672,568.0,69.5156394116,13.8161847519,1483.0,253.626710014,54.7771955442,204.0,36.8935175763,8.17410438473,0.0,0.0,0.0,0.0,0.0,0.0
21,0.15,8,360.152054668,593.359452412,1247.84173662,562.0,70.9865721134,14.6710413547,1381.0,231.770666047,49.0495792703,261.0,45.5832240193,9.7903736136,48.0,4.8,0.48,284.0,6.99842890729,0.20577642733
22,0.15,8,359.855052288,491.347405506,104.743552085,572.0,72.9261555592,14.9673534973,1435.0,244.342602842,52.0131782733,183.0,32.8553688156,7.42554530319,47.0,4.7,0.47,262.0,5.21150882387,0.138828615513
23,0.0,2,360.224741696,430.913877007,2076.20627552,559.0,72.8182736938,15.2260036038,1518.0,258.762546157,55.667189369,172.0,28.6240688326,6.11688812789,0.0,0.0,0.0,0.0,0.0,0.0
